Date,Timezone,Ticker,ShortName,RedCode,Tier,Ccy,DocClause, Spread6m , Spread1y , Spread2y , Spread3y , Spread4y , Spread5y , Spread7y , Spread10y , Spread15y , Spread20y , Spread30y , Recovery ,DataRating,Sector,Region,Country,AvRating,ImpliedRating
20/Apr/18,L,LBBGAG,Landbk Berlin AG,DK933H,SNRFOR,EUR,MM14,,,0.01065085,0.01130046,0.01195076,0.01260242,0.01290337,0.01320442,0.01320364,0.01320326,0.01320284,0.4,,Financials,Europe,Germany,AA,BB
20/Apr/18,L,LBGP,Lloyds Bkg Group plc,GLA86Z,SNRFOR,EUR,MM14,0.00162874,0.00215489,0.00338159,0.00481899,0.0062341,0.00772395,0.01002348,0.0116673,0.01214025,0.01244947,0.01281211,0.4,,Financials,Europe,United Kingdom,A,BBB
20/Apr/18,L,LBSGIR,Landbk Saar Giroz,DHCDD9,SNRFOR,EUR,MM14,0.00078355,0.00093849,0.001266,0.00136685,0.00157674,0.0017572,,,,,,0.4,,Financials,Europe,Germany,A,AA
20/Apr/18,L,LBTG-UPC,UPC Hldg BV,NW945H,SNRFOR,EUR,MM14,0.00182828,0.00278143,0.00605434,0.00937807,0.01302425,0.01666306,0.02437949,0.02756559,0.02904253,0.02973378,0.03078112,0.4,,Consumer Services,Europe,Netherlands,BB,B
20/Apr/18,L,LBW,Landbk Baden Wuertbg,565CGE,SNRFOR,EUR,MM14,0.00171762,0.00219151,0.0025978,0.00301706,0.00328038,0.00351948,0.00433058,0.00499075,0.00554508,0.00584213,0.00622118,0.4,,Financials,Europe,Germany,A,AA
20/Apr/18,L,LEONSPA,Leonardo S per azioni,TA700F,SNRFOR,EUR,MM14,0.00131013,0.00169378,0.00351897,0.00602282,0.0095224,0.01298385,0.01691109,0.01896124,0.01973902,0.02008162,0.02064493,0.4,,Industrials,Europe,Italy,BB,BB
20/Apr/18,L,LGEN,Legal & Gen Gp PLC,576A9K,SNRFOR,EUR,MM14,0.00118606,0.00159568,0.00247714,0.00348851,0.00431628,0.00527198,0.00718643,0.0084781,0.00892715,0.0091631,0.00939174,0.4,,Financials,Europe,United Kingdom,A,A
20/Apr/18,L,LGRDSA-frnc,Legrand France,FKB7AQ,SNRFOR,EUR,MM14,0.00080596,0.00088098,0.00166659,0.00318054,0.00477906,0.00593111,0.0077352,0.00902153,0.00930835,0.00930341,0.00928257,0.4,,Consumer Goods,Europe,France,A,BBB
20/Apr/18,L,LHRAIR,LHR ARPTS LTD,GL9BDZ,SNRFOR,EUR,MM14,0.00134914,0.0017237,0.00280185,0.00386633,0.00521205,0.00657193,0.00910465,0.01092719,0.01209757,0.01282266,0.0135347,0.4,,Industrials,Europe,United Kingdom,,BBB
20/Apr/18,L,LIFP,Klepierre,FK8CF3,SNRFOR,EUR,MM14,0.00106875,0.00132023,0.00227936,0.0032165,0.00448046,0.00574922,0.0077729,0.00948055,0.0103746,0.01080904,0.01122743,0.4,,Financials,Europe,France,A,A
20/Apr/18,L,LINDE,Linde AG,DI537C,SNRFOR,EUR,MM14,0.00024325,0.00027296,0.00033983,0.00046907,0.00096269,0.00137223,0.00220678,0.0029889,0.003398,0.00358135,0.00378466,0.4,,Basic Materials,Europe,Germany,A,AA
20/Apr/18,L,LLOYDBA,LLOYDS BK PLC,GLA88B,SNRFOR,EUR,MM14,0.00073823,0.00097029,0.00153473,0.00217784,0.00285664,0.00351849,0.00484151,0.00608028,0.00652549,0.00674346,0.0069747,0.4,,Financials,Europe,United Kingdom,A,AA
20/Apr/18,L,LMETEL,TelefonAB L M Ericsson,WY7EBJ,SNRFOR,EUR,MM14,0.00191675,0.00262744,0.00549098,0.0085805,0.01171907,0.01470087,0.01766948,0.01960349,0.02062362,0.02109963,0.02143868,0.4,,Technology,Europe,Sweden,BB,B
20/Apr/18,L,LNX,Lanxess,DI535D,SNRFOR,EUR,MM14,0.00066322,0.00088432,0.00192657,0.00305363,0.00474962,0.00640944,0.00945042,0.01114499,0.01190975,0.0122913,0.01266082,0.4,,Basic Materials,Europe,Germany,BBB,BBB
20/Apr/18,L,LOCKLOW,Lock Lower Hldg AS,RV75B0,SNRFOR,EUR,MM14,0.00087943,0.00122341,0.00232306,0.00349525,0.00462127,0.00581055,0.0072627,0.00827208,0.00852826,0.00866784,0.00913574,0.4,,Financials,Europe,Norway,B,A
20/Apr/18,L,LODREY,Louis Dreyfus Co BV,NS9CH2,SNRFOR,EUR,MM14,0.00243154,0.00274715,0.00660048,0.0107424,0.01444364,0.01812125,0.0251528,0.02745944,0.02854879,0.02905964,0.02930296,0.4,,Consumer Services,Europe,Netherlands,,B
20/Apr/18,L,LOREAL,L'Oreal,FKD95D,SNRFOR,EUR,MM14,0.00199174,0.00360292,0.00445715,0.00534828,0.00633472,0.00699657,0.00779008,0.00874273,,,,0.4,,Consumer Goods,Europe,France,,BBB
20/Apr/18,L,LOXAAA,LOXAM,FKDBAW,SNRFOR,EUR,MM14,0.00265879,0.00341619,0.00862903,0.01469184,0.02138065,0.0276463,0.03463047,0.03721241,0.03826292,0.0387462,0.03811462,0.3,,Industrials,Europe,France,BB,B
20/Apr/18,L,LUFTHA,Deutsche Lufthansa AG,2H66B7,SNRFOR,EUR,MM14,0.00075843,0.00087526,0.00160846,0.00275048,0.00430492,0.00586745,0.0087242,0.01074492,0.01151837,0.01189317,0.01233794,0.4,,Industrials,Europe,Germany,BBB,BBB
20/Apr/18,L,MANSE,MAN SE,DI69GN,SNRFOR,EUR,MM14,0.00254564,0.00276313,0.00451298,0.00621428,0.00786294,0.00875841,0.00968255,0.01054641,0.0111613,0.01141327,0.01166007,0.4,,Industrials,Europe,Germany,A,BB
20/Apr/18,L,MANST,MAN STRATEGIC HLDGS LTD,GLD91T,SNRFOR,EUR,MM14,0.0066785,0.00829157,0.00983605,0.01075652,0.01273003,0.01352791,0.01440949,0.01540558,0.01607251,0.01591846,0.01601697,0.4,,Financials,Europe,United Kingdom,BBB,BB
20/Apr/18,L,MATAFIN,MATALAN FIN PLC,5CDB9G,SNRFOR,EUR,MM14,0.02218913,0.02360611,0.03159751,0.05260751,0.06658578,0.07370043,0.07498117,0.07452628,0.07279584,0.07230809,0.07184267,0.36666667,,Consumer Services,Europe,United Kingdom,B,CCC
20/Apr/18,L,MATTETE,Matterhorn Telecom Hldg SA,LR87EO,SNRFOR,EUR,MM14,0.00201228,0.00286779,0.00613093,0.00955553,0.01353599,0.01739793,0.02366983,0.02706405,0.02836043,0.02895562,0.02896886,0.4,,Telecommunications Services,Europe,Luxembourg,B,B
20/Apr/18,L,MEHI,MELIA HOTELS Intl SA,ELA9CI,SNRFOR,EUR,MM14,0.00068836,0.0009316,0.00167249,0.00282537,0.00431343,0.00585673,0.00770391,0.00949259,0.00979643,0.00996994,0.01043069,0.4,,Consumer Services,Europe,Spain,,BBB
20/Apr/18,L,MERLPRO,MERLIN PPTYS SOCIMI SA,ELAC9Z,SNRFOR,EUR,MM14,0.01017233,0.01016946,0.01016468,0.01016025,0.01015582,0.01015125,0.01059667,0.01093068,0.01118758,0.0110527,0.01083138,0.4,,Financials,Europe,Spain,BBB,BB
20/Apr/18,L,METSBOA,Metsa Brd Corp,XC859Y,SNRFOR,EUR,MM14,0.00049776,0.00076455,0.00155309,0.00271363,0.00406668,0.00546279,0.00907153,0.01211391,0.0132859,0.01383976,0.01450032,0.4,,Basic Materials,Europe,Finland,BB,BBB
20/Apr/18,L,METSO,Metso Corp,5EB8D8,SNRFOR,EUR,MM14,0.00116626,0.00153942,0.0026742,0.00434135,0.00636951,0.00827787,0.011168,0.01308472,0.0144948,0.01478734,0.01513848,0.4,,Industrials,Europe,Finland,BBB,BB
20/Apr/18,L,MICHLN,CIE GENERALE des ETABLISSEMENTS MICHELIN,FF364G,SNRFOR,EUR,MM14,0.00051245,0.0007282,0.00118692,0.00168643,0.00247896,0.00328116,0.00512313,0.0065337,0.00721734,0.00755208,0.00787465,0.4,,Consumer Goods,Europe,France,A,A
20/Apr/18,L,MKGA,Merck KGaA,DI88C3,SNRFOR,EUR,MM14,0.00027541,0.00038471,0.00059782,0.00074016,0.00116414,0.00162869,0.00275302,0.0038182,0.00425447,0.00446889,0.00471227,0.4,,Healthcare,Europe,Germany,A,AA
20/Apr/18,L,MKS,MARKS & SPENCER GROUP PLC,5C79A3,SNRFOR,EUR,MM14,0.00237373,0.00338249,0.00621068,0.00923503,0.0122982,0.01541738,0.0192213,0.02181819,0.02306026,0.02364601,0.02416876,0.4,,Consumer Services,Europe,United Kingdom,BBB,BB
20/Apr/18,L,MKS-M+SPlc,Marks & Spencer p l c,GLDABF,SNRFOR,EUR,MM14,0.00243185,0.00330348,0.00617835,0.00919087,0.01228476,0.01533375,0.01918237,0.0218265,0.02317286,0.02381269,0.02434924,0.4,,Consumer Services,Europe,United Kingdom,BBB,BB
20/Apr/18,L,MMOLIM,mmO2 Ltd,GM847S,SNRFOR,EUR,MM14,0.00107036,0.00152032,0.00247107,0.00346924,0.00431158,0.00504043,0.00568846,0.00615,0.00729169,0.00736288,0.00716764,0.39714286,,Telecommunications Services,Europe,United Kingdom,,A
20/Apr/18,L,MOET,LVMH Moet Hennessy Louis Vuitton,5F2685,SNRFOR,EUR,MM14,0.00035125,0.0004356,0.00062428,0.00084314,0.00150865,0.00218913,0.00332638,0.00421244,0.00462371,0.00482565,0.00501825,0.4,,Consumer Goods,Europe,France,A,A
20/Apr/18,L,MOLGP-RT,Magyar Olaj es Gazipari Reszvenytarsasag MOL,X29A8T,SNRFOR,EUR,MM14,0.0174511,0.02218502,0.02341039,0.02405207,0.02469592,0.02537526,0.02642184,0.02778653,,0.02768683,0.02771023,0.4,,Energy,E.Eur,Hungary,BBB,B
20/Apr/18,L,MONDUK,MONDELEZ UK HLDGS SERVICES LTD,GM820K,SNRFOR,EUR,MM14,0.00043947,0.00053572,0.00072819,0.00088842,0.00139211,0.00193463,0.00283888,0.00371035,0.00395037,0.00407178,0.00419751,0.4,,Consumer Goods,Europe,United Kingdom,,AA
20/Apr/18,L,MONITHO,Monitchem Holdco 3 SA,LRACEI,SNRFOR,EUR,MM14,0.00422651,0.00580713,0.01198704,0.01826107,0.02589587,0.03356844,0.04026622,0.04541172,0.04758446,0.04844632,0.04869368,0.4,,Basic Materials,Europe,Luxembourg,B,B
20/Apr/18,L,MONTE,Bca Monte dei Paschi di Siena S p A,TU29GI,SNRFOR,EUR,MM14,0.00779056,0.0088415,0.01099392,0.01336853,0.01402136,0.01440905,0.01719145,0.01959725,,,,0.4,,Financials,Europe,Italy,B,BB
20/Apr/18,L,MORRI,Wm MORRISON SUPERMARKETS PLC,GM89BC,SNRFOR,EUR,MM14,0.00154976,0.00201789,0.00365378,0.00532527,0.00754876,0.0097545,0.01337688,0.01608973,0.01814756,0.01909748,0.01994369,0.4,,Consumer Services,Europe,United Kingdom,BBB,BB
20/Apr/18,L,MUNRE,Munich Re,687DNG,SNRFOR,EUR,MM14,0.00058884,0.0007415,0.00110902,0.00148677,0.00192054,0.00239866,0.00345785,0.00463572,0.00523375,0.00545447,0.00565155,0.4,,Financials,Europe,Germany,AA,AA
20/Apr/18,L,NDB,Norddeutsche Landbk Girozentrale,6BAABM,SNRFOR,EUR,MM14,0.00462192,0.00530587,0.00608516,0.00663125,0.00729493,0.00773501,0.00834797,0.00883807,0.00922158,0.00940996,0.00959346,0.4,,Financials,Europe,Germany,BBB,BBB
20/Apr/18,L,NESTLE,Nestle S A,6A516F,SNRFOR,EUR,MM14,0.00040277,0.00046791,0.0007402,0.00096286,0.00146396,0.00196234,0.00285465,0.00378379,0.00417009,0.00435987,0.0045507,0.4,,Consumer Goods,Europe,Switzerland,AA,AA
20/Apr/18,L,NEWLOOAC,NEW LOOK SR ISSUER PLC,GMAA9C,SNRFOR,EUR,MM14,0.44596514,0.44915061,0.45867583,0.45639349,0.44805582,0.44535567,0.42790586,0.40919662,,,,0.13,,Consumer Services,Europe,United Kingdom,CCC,CCC
20/Apr/18,L,NEWLOOAG,NEW LOOK BONDCO I LTD,GMAA8Y,SNRFOR,EUR,MM14,0.00288615,0.00408877,0.00637886,0.00841588,0.01113621,0.01505967,0.0191028,0.02151132,,,,0.4,,Consumer Services,Europe,United Kingdom,,BB
20/Apr/18,L,NGGPLC,Natl Grid Gas Plc,GM9ADL,SNRFOR,EUR,MM14,0.00086118,0.0012054,0.00186674,0.00263903,0.00397904,0.0052013,0.00719906,0.00866906,0.00963395,0.01008942,0.0105054,0.4,,Utilities,Europe,United Kingdom,A,A
20/Apr/18,L,NGP,Natl Grid Plc,GM9ACP,SNRFOR,EUR,MM14,0.00088273,0.00112658,0.00189507,0.0027572,0.00401328,0.00526391,0.00734848,0.00872714,0.00948215,0.00983668,0.01030322,0.4,,Utilities,Europe,United Kingdom,BBB,A
20/Apr/18,L,NGP-NGET,Natl Grid Electricity Transmission plc,GM9ACK,SNRFOR,EUR,MM14,0.00118589,0.00139664,0.00198073,0.00262516,0.00405196,0.00525658,0.00727486,0.00876639,0.00980684,0.01031202,0.01084079,0.4,,Utilities,Europe,United Kingdom,A,A
20/Apr/18,L,NIBBNK,NIBC Bk NV,NT935F,SNRFOR,EUR,MM14,0.00494044,0.00596717,0.00714435,0.00861055,0.01012612,0.01054546,0.01273487,0.01366532,0.01410992,0.01441123,0.0147119,0.4,,Financials,Europe,Netherlands,BBB,BB
20/Apr/18,L,NIDDAH,Nidda Healthcare Hldg GmbH,DIBB6N,SNRFOR,EUR,MM14,0.00454814,0.00560969,0.00978988,0.01399922,0.01823332,0.0222554,0.02831984,0.03137227,0.0334813,0.03439009,0.03510853,0.4,,Healthcare,Europe,Germany,,B
20/Apr/18,L,NIECO,Nielsen Co,NT952F,SNRFOR,EUR,MM14,0.00108749,0.001363,0.00262855,0.00414415,0.0061882,0.00800813,0.01004869,0.01133267,0.01204776,0.01246199,0.01286626,0.4,,Consumer Services,Europe,Netherlands,BB,BBB
20/Apr/18,L,NIPSHG-PILKING,PILKINGTON GROUP Ltd,GN79DJ,SNRFOR,EUR,MM14,0.00295789,0.0040053,0.00661109,0.00835833,0.00999994,0.01167771,0.01252117,0.01335726,0.01362256,0.01377606,0.01393868,0.4,,Consumer Goods,Europe,United Kingdom,,BB
20/Apr/18,L,NK,Imerys SA,FJDFEN,SNRFOR,EUR,MM14,,,0.02778931,0.02778177,0.02777487,0.02776731,0.02775029,0.02772599,0.02768885,0.02766176,0.02762726,0.4,,Consumer Goods,Europe,France,BBB,B
20/Apr/18,L,NNGRO,NN Group NV,NTA43B,SNRFOR,EUR,MM14,0.00139624,0.00178828,0.00241299,0.00319566,0.00396336,0.00469857,0.00656219,0.0075856,0.00775641,0.00810031,0.00853682,0.4,,Financials,Europe,Netherlands,BBB,A
20/Apr/18,L,NOKIA,Nokia Oyj,XD79FA,SNRFOR,EUR,MM14,0.00129936,0.00167132,0.00356849,0.00586481,0.00841459,0.01106973,0.0149016,0.01764382,0.01839219,0.01876691,0.0191384,0.4,,Technology,Europe,Finland,BB,BB
20/Apr/18,L,NORDEA,Nordea Bnk AB,W1D97L,SNRFOR,EUR,MM14,0.00045486,0.00080913,0.00132649,0.00184354,0.00249023,0.00290924,0.00384252,0.00481893,0.0055066,0.00584147,0.00616919,0.4,,Financials,Europe,Sweden,AA,AA
20/Apr/18,L,NOVAFIV,NOVAFIVES,FLC8BW,SNRFOR,EUR,MM14,0.00377837,0.00464659,0.00955483,0.01434155,0.01954152,0.02559103,0.0328211,0.03550382,0.03675373,0.03733732,0.03778164,0.4,,Industrials,Europe,France,B,B
20/Apr/18,L,NOVART,Novartis AG,6CFHF2,SNRFOR,EUR,MM14,0.00029723,0.00040552,0.00058409,0.00082217,0.00120462,0.00152879,0.00237409,0.0031184,0.00346935,0.00358606,0.00338198,0.4,,Healthcare,Europe,Switzerland,AA,AA
20/Apr/18,L,NOVOBAN,NOVO BCO SA,X2CB9K,SNRFOR,EUR,MM14,0.15006099,0.11001806,0.08448426,0.07502241,0.07012143,0.06714879,0.06376564,0.06132704,,,,0.54666667,,Financials,Europe,Portugal,CCC,CCC
20/Apr/18,L,NSINO,Norske Skogindustrier ASA,RZ8039,SNRFOR,EUR,MM14,2.34714785,2.09557252,1.81274611,1.65897535,1.54796363,1.46013049,1.32475658,,,,,0.0225,,Basic Materials,Europe,Norway,CCC,CCC
20/Apr/18,L,NXP,NXP B.V.,NTBEFL,SNRFOR,EUR,MM14,0.00126515,0.00188214,0.00368532,0.0055186,0.00755867,0.00938545,0.01259251,0.01509852,0.01587733,0.01627914,0.01676611,0.4,,Technology,Europe,Netherlands,BB,BB
20/Apr/18,L,NXT,Next plc,GMB517,SNRFOR,EUR,MM14,0.00190356,0.00237167,0.00421189,0.00616154,0.00855274,0.01087773,0.01422558,0.01642777,0.01783692,0.01850985,0.01890634,0.4,,Consumer Services,Europe,United Kingdom,BBB,BB
20/Apr/18,L,OHLSA,OBRASCON HUARTE LAIN SA,ELEGEH,SNRFOR,EUR,MM14,,,,,0.04738443,0.05418811,,,,,,0.4,,Industrials,Europe,Spain,B,CCC
20/Apr/18,L,OI-Egp,OI European Group BV,NTD74V,SNRFOR,EUR,MM14,0.00251916,0.00347815,0.00592295,0.00897688,0.01162158,0.01548195,0.02027754,0.02231385,0.02393949,0.02467667,0.02514265,0.4,,Industrials,Europe,Netherlands,BBB,B
20/Apr/18,L,OKB,Ost Kontrollbank AG,6DD77D,SNRFOR,EUR,MM14,0.00020677,0.00025716,0.00042225,0.0006422,0.00093725,0.00130822,0.00205409,0.00287745,0.0036137,0.00392375,0.00411413,0.4,,Financials,Europe,Austria,AA,AA
20/Apr/18,L,OLDMUT,Old Mut plc,6E8034,SNRFOR,EUR,MM14,0.00108064,0.00144558,0.00180491,0.00218195,0.00259183,0.00307135,0.00391968,,,,,0.4,,Financials,Europe,United Kingdom,BBB,AA
20/Apr/18,L,ORANAA,Orange,FLEECZ,SNRFOR,EUR,MM14,0.00061878,0.00088275,0.00155073,0.00216609,0.00325013,0.00431587,0.00644105,0.00792046,0.00882765,0.00926184,0.0095673,0.4,,Telecommunications Services,Europe,France,BBB,A
20/Apr/18,L,ORANPOL,ORANGE POLSKA SPOLKA AKCYJNA,X2EHC1,SNRFOR,EUR,MM14,0.00044918,0.0006754,0.00162752,0.0026182,0.00393077,0.00550235,0.00713561,0.00844702,0.0091057,0.00868179,0.00965618,0.395,,Telecommunications Services,E.Eur,Poland,BBB,BBB
20/Apr/18,L,ORSTAS,ORSTED AS,KRDB8I,SNRFOR,EUR,MM14,0.00068074,0.0009628,0.00135754,0.00174602,0.00288588,0.00403196,0.00623477,0.00740103,0.00832261,0.00872097,0.00896236,0.4,,Utilities,Europe,Denmark,,A
20/Apr/18,L,OTE,Hellenic Telecom Org SA,4G5657,SNRFOR,EUR,MM14,0.00126946,0.0017347,0.00364106,0.0056443,0.00758802,0.00954285,0.01237088,0.01556739,0.01640942,0.01682047,0.01695241,0.4,,Telecommunications Services,Europe,Greece,B,BB
20/Apr/18,L,OTP,OTP Bk Plc,XD689G,SNRFOR,EUR,MM14,0.01900455,0.01900503,0.02101308,0.02101662,0.02101656,0.02101263,0.02100276,0.020994,0.02098887,0.02098606,0.02098169,0.4,,Financials,E.Eur,Hungary,BBB,B
20/Apr/18,L,PAUTO,Porsche Automobil Hldg SE,DJ76AK,SNRFOR,EUR,MM14,0.00149913,0.00177223,0.00162246,0.0026151,0.00369389,0.00476077,0.00610309,0.0069668,0.00760166,0.00791006,0.0081705,0.4,,Consumer Goods,Europe,Germany,,BBB
20/Apr/18,L,PERMTSB,PERM TSB PUB LTD CO,GN714I,SNRFOR,EUR,MM14,0.0122804,0.01382575,0.01617684,0.01737548,0.01939427,0.02103356,0.02192609,0.02271344,0.02303183,0.0233332,0.02352853,0.4,,Financials,Europe,Ireland,BB,B
20/Apr/18,L,PERNOD,Pernod Ricard,7I568A,SNRFOR,EUR,MM14,0.00045235,0.0005928,0.0010168,0.00146274,0.00256045,0.00366773,0.0056658,0.00735943,0.00808973,0.00847999,0.00884799,0.4,,Consumer Goods,Europe,France,BBB,BBB
20/Apr/18,L,PEUGOT,Peugeot SA,6FC9LG,SNRFOR,EUR,MM14,0.00111325,0.00158306,0.00335227,0.00530026,0.0082491,0.01110129,0.01627999,0.01889373,0.01982741,0.02020412,0.02070561,0.4,,Consumer Goods,Europe,France,BB,BB
20/Apr/18,L,PEUGOT-BanqPsa,Bqe Psa Fin,FF89AQ,SNRFOR,EUR,MM14,0.00122955,0.00159612,0.00334331,0.00522473,0.00808755,0.01093239,0.0161303,0.01861054,0.01997393,0.02057495,0.02119995,0.4,,Financials,Europe,France,A,BB
20/Apr/18,L,PHARSGP,PHAROL SGPS SA,X3A99I,SNRFOR,EUR,MM14,0.03026084,0.03800405,0.04496859,0.04805852,0.05041517,0.05279105,0.05430526,0.05400448,,,,0.3,,Telecommunications Services,Europe,Portugal,,CCC
20/Apr/18,L,PICABON,Picard Bondco SA,LSCCCM,SNRFOR,EUR,MM14,0.00860072,0.00891234,0.01826079,0.0275631,0.03581987,0.04385528,0.05087033,0.05905697,0.06337618,0.06477883,0.06546251,0.4,,Consumer Goods,Europe,Luxembourg,B,CCC
20/Apr/18,L,PIRELN,Pirelli & C SpA,T0D9AM,SNRFOR,EUR,MM14,,0.00814243,0.01110116,0.01259922,0.01444805,0.01658034,0.0178695,0.01904745,,,,0.4,,Consumer Goods,Europe,Italy,,B
20/Apr/18,L,PIZZAFI,Pizzaexpress Fing 1 PLC,GN8230,SNRFOR,EUR,MM14,0.02070276,0.03151628,0.06037079,0.08445042,0.09364302,0.10134044,0.10574093,0.10529188,,,,0.4,,Consumer Services,Europe,United Kingdom,B,CCC
20/Apr/18,L,PLAYFI,Play Fin 1 SA,LSD98Z,SNRFOR,EUR,MM14,0.00072607,0.00101721,0.00210099,0.00320955,0.00441914,0.00561635,0.00816293,0.01083167,0.01121788,0.01142373,0.01240506,0.4,,Telecommunications Services,Europe,Luxembourg,,BBB
20/Apr/18,L,PNL,PostNL NV,NU923F,SNRFOR,EUR,MM14,0.00091482,0.00113522,0.0018892,0.00322617,0.00454748,0.00595823,0.00818033,0.01004377,0.01101237,0.01147867,0.01190283,0.4,,Industrials,Europe,Netherlands,BBB,BBB
20/Apr/18,L,PORTIAG,Portigon AG,DF9C9F,SNRFOR,EUR,MM14,0.00164175,0.00206213,0.00307803,0.00408202,0.00508568,0.00608789,0.00718701,0.00758544,0.00761892,0.00762408,0.00762427,0.4,,Financials,Europe,Germany,AA,A
20/Apr/18,L,PPLUK,PPL UK DISTR HLDGS LTD,GN9272,SNRFOR,EUR,MM14,,,,0.01292011,0.0146755,0.01642092,0.01788346,0.01879376,0.01874261,0.01870348,0.01865025,0.4,,Utilities,Europe,United Kingdom,,B
20/Apr/18,L,PPWRC,Pub Pwr Corp SA,7B8874,SNRFOR,EUR,MM14,0.04368044,0.04435557,0.04510436,0.04565661,0.0461206,0.04639551,0.04673363,0.04709606,0.04719431,0.04727591,0.04740908,0.4,,Utilities,Europe,Greece,CCC,CCC
20/Apr/18,L,PREMFOO,Premier Foods Fin PLC,GN93B0,SNRFOR,EUR,MM14,0.00275685,0.00455136,0.00978594,0.01542306,0.02188581,0.02817101,0.03328412,0.03719419,0.03865354,0.03891554,0.03930849,0.4,,Consumer Goods,Europe,United Kingdom,B,B
20/Apr/18,L,PREUSS,TUI AG,DLCCCO,SNRFOR,EUR,MM14,0.00126355,0.00210779,0.00375426,0.00674589,0.01017812,0.01365952,0.01812246,0.02047461,0.02107056,0.02137388,0.02170449,0.4,,Consumer Services,Europe,Germany,BB,BB
20/Apr/18,L,PROSMED,ProSiebenSat1 Media SE,DJ845W,SNRFOR,EUR,MM14,0.00201757,0.00406068,0.00600809,0.00858556,0.01094038,0.01281651,0.01589811,0.01613065,0.01619786,0.01622966,0.01624247,0.4,,Consumer Services,Europe,Germany,,BB
20/Apr/18,L,PROXIMAA,PROXIMUS,BHFDD4,SNRFOR,EUR,MM14,0.00258602,0.00379496,0.00523483,0.00655465,0.00781082,0.00901066,0.01029877,0.01118657,0.01191778,0.0122718,0.01261172,0.4,,Telecommunications Services,Europe,Belgium,A,BB
20/Apr/18,L,PRTP-Rexel,REXEL,FMEFAL,SNRFOR,EUR,MM14,0.00119021,0.00189549,0.00402915,0.00641162,0.00939076,0.01244374,0.0169552,0.01987103,0.02058581,0.02093492,0.02145925,0.4,,Consumer Services,Europe,France,BB,BB
20/Apr/18,L,PRUFIN,Prudential PLC,7B878P,SNRFOR,EUR,MM14,0.00088882,0.00116722,0.0017058,0.00246642,0.0032262,0.00398505,0.00566173,0.00721466,0.00823074,0.00859748,0.00888745,0.4,,Financials,Europe,United Kingdom,A,AA
20/Apr/18,L,PSON,Pearson plc,7H5516,SNRFOR,EUR,MM14,0.0006039,0.00083526,0.00153077,0.00227277,0.00374546,0.00520149,0.00812153,0.00980797,0.01052945,0.01089119,0.0112258,0.4,,Consumer Services,Europe,United Kingdom,BBB,BBB
20/Apr/18,L,PUBFP,Publicis Groupe SA,FMD67C,SNRFOR,EUR,MM14,0.0008693,0.00114928,0.00204012,0.00299654,0.00432756,0.0056685,0.00765446,0.00943747,0.01039105,0.01083971,0.01122129,0.4,,Consumer Services,Europe,France,BBB,BBB
20/Apr/18,L,PUBLIPO,Pub Pwr Corp Fin PLC,GN9BGQ,SNRFOR,EUR,MM14,0.01838204,0.03214758,0.04069827,0.0438493,0.04615319,0.04841049,0.04998591,0.0509053,0.05103575,0.0510372,0.05103741,0.4,,Utilities,Europe,United Kingdom,,CCC
20/Apr/18,L,PUBLJOBK,Pub Jt Stk Co Oil Co LUKOIL,XD934J,SNRFOR,EUR,CR14,0.00603987,0.00807887,0.01063582,0.01328467,0.0154441,0.01787562,0.0216343,0.02345822,0.02432575,0.02461288,0.02470502,0.24375,,Energy,E.Eur,Russian Federation,,B
20/Apr/18,L,PUBLJOBL,Pub Jt Stk Co VimpelComms,X6H94I,SNRFOR,EUR,CR14,0.00557976,0.00767457,0.01040523,0.01280522,0.01484704,0.01745557,0.01949775,0.02071601,0.02388669,0.02350926,0.02336749,0.25,,Telecommunications Services,E.Eur,Russian Federation,BB,BB
20/Apr/18,L,PUBLJOCF,Pub Jt Stk Co ALROSA,XX122X,SNRFOR,EUR,MM14,0.02424462,0.02494653,0.02703375,0.02867102,0.03060566,0.03274811,0.03546773,0.03735229,0.03755471,0.03760476,0.03760449,0.25,,Basic Materials,E.Eur,Russian Federation,BB,B
20/Apr/18,L,PUBLJOCG,Pub JtStk Co Bk Otkritie Finl Corp,XX6A4F,SNRFOR,EUR,MM14,0.01645669,0.01815095,0.02202494,0.02686445,0.03074311,0.03458563,,,,,,0.25,,Financials,E.Eur,Russian Federation,,B
20/Apr/18,L,RAGAG-EVODEG,Evonik Degussa GmbH,DD79BO,SNRFOR,EUR,MM14,0.00182666,0.00230012,0.00351222,0.0043583,0.00558423,0.00680491,0.00791683,0.00892294,0.00952981,0.00982829,0.0098344,0.4,,Basic Materials,Europe,Germany,,BBB
20/Apr/18,L,RBOS,Royal Bk Scotland Gp PLC,7F809G,SNRFOR,EUR,MM14,0.00166889,0.0026662,0.00418409,0.00564523,0.00716059,0.0086685,0.01139343,0.01339545,0.01440298,0.01502997,0.01553398,0.4,,Financials,Europe,United Kingdom,BBB,BB
20/Apr/18,L,RBOS-RBOSplc,Royal Bk of Scotland Pub Ltd Co,GNDEGI,SNRFOR,EUR,MM14,0.00163842,0.00196792,0.0025152,0.0031876,0.00393801,0.00466903,0.00620891,0.00728917,0.00777849,0.00790808,0.00807804,0.4,,Financials,Europe,United Kingdom,A,A
